bus.119.gen,bus.4.gen,bus.6.gen,bus.10.gen,bus.12.gen,bus.15.gen,bus.18.gen,bus.19.gen,bus.24.gen,bus.25.gen,bus.26.gen,bus.120.gen,bus.31.gen,bus.32.gen,bus.46.gen,bus.69.gen,bus.99.gen,bus.116.gen
51.7093,71.6994,0,27.9871,27.4512,15.9204,25.446,32.2141,66.608,62.8827,64.2226,6.1694,37.8821,40.2527,60.854,47.9536,33.5973,22.995
56.6873,70.9377,0,30.6045,26.1547,14.8209,24.4111,28.7564,63.5389,59.3283,68.1139,4.9294,39.744,40.213,65.5741,48.9622,34.96,24.632
52.0696,66.9811,0,30.6756,26.5514,17.6066,25.1782,29.4336,66.0526,61.9406,73.3172,5.4392,41.7886,37.4147,61.9118,55.1543,35.488,22.3549
50.9577,68.658,0,31.1081,29.0703,15.98,27.8762,30.7753,63.7537,57.2066,71.7502,5.578,43.9532,39.1779,64.0224,57.2216,36.016,23.2423
50.461,68.8448,0,30.6306,31.5965,13.0934,27.0807,31.6219,64.7557,59.3128,72.3754,6.3558,45.4217,38.9922,64.6331,61.1403,36.544,20.4773
48.2562,65.7426,0,32.3648,34.0022,11.4063,25.8052,32.3155,63.6527,56.0756,75.8903,6.911,46.9511,42.9267,65.552,58.5004,37.248,21.1732
46.8347,67.4914,0,31.005,34.5605,10.6785,25.7554,32.6401,66.2054,63.4139,73.5922,7.8364,45.7234,41.9769,60.225,60.1083,37.952,20.2117
45.2379,68.6543,0,28.0507,35.6556,8.2787,26.3562,38.5045,68.8615,62.9127,75.2189,8.4325,47.2629,39.8043,57.7647,59.1179,38.656,18.8784
46.5076,63.0893,0,29.9297,36.8474,11.633,28.3636,38.2147,66.6324,62.554,78.2767,8.1437,46.0439,37.3582,53.6902,57.4177,35.5333,20.488
44.431,65.0661,0,25.0237,41.2742,13.7654,28.4622,41.1575,65.306,64.4604,76.9959,8.7066,40.8463,39.365,51.6836,55.2569,32.4107,19.5877
42.6613,65.0454,0,27.6451,42.3343,13.8341,28.4863,43.5368,64.186,64.3121,78.2778,8.3963,41.0941,36.5234,45.982,53.8489,29.288,21.423
39.2649,61.925,0,27.5228,44.4253,13.0985,28.8192,44.2297,61.2586,63.6655,75.5597,9.4329,44.4723,36.632,44.806,52.0809,30.552,26.7777
35.8387,63.372,0,32.0018,43.3021,15.4303,27.1393,41.362,58.982,63.4531,80.989,7.0357,41.627,34.3976,41.5372,55.5555,31.816,28.3318
36.9367,60.0863,0,29.3863,39.7661,16.9907,27.6472,47.6355,61.8717,60.7488,80.7302,6.7057,41.0616,35.1542,38.8173,54.7521,33.08,28.4486
34.8742,58.3295,0,28.728,35.8541,12.1167,25.8062,43.7776,60.0488,67.7984,81.3288,9.0902,43.2185,37.3381,39.9681,55.1768,33.912,29.7599
31.5724,58.8227,0,29.8937,32.6057,13.7424,25.1154,43.7683,57.0824,68.9277,81.4897,9.3802,43.7666,34.5861,37.9557,60.4279,34.744,30.5516
30.3846,58.2125,0,27.7608,28.5145,12.0555,23.7052,39.9545,64.5896,70.1193,82.8664,11.9968,44.0725,39.4391,33.5662,52.389,35.576,36.5368
33.3283,57.8163,0,28.0174,28.3033,13.3881,23.5843,39.2739,64.7127,69.5205,79.4142,13.4989,41.4434,38.245,32.941,59.0053,34.8987,29.5409
33.9484,58.4048,0,27.1107,29.4265,9.0147,23.7572,38.1139,63.8975,69.8667,79.5156,14.4922,39.883,39.0518,32.0004,59.4573,34.2213,29.9631
31.8916,60.3524,0,27.6741,30.6454,11.9803,23.9573,36.7988,62.2804,67.5771,76.799,13.4696,38.6665,39.5251,32.3046,58.2231,33.544,31.6287
30.2807,56.0843,0,29.1883,28.7843,12.9901,27.0093,34.8497,63.5772,64.0763,79.1582,13.5585,41.6407,41.1207,32.1699,60.1294,32.752,27.3037
30.6974,51.9599,0,26.8692,27.0209,12.0005,29.9164,36.2052,63.7677,68.845,79.1002,14.6102,38.2891,42.6313,31.9938,61.0581,31.96,25.1041
28.8119,58.9618,0,23.6806,23.8889,10.4637,30.4353,32.995,60.5808,70.6178,74.2083,17.6444,43.428,42.4134,32.6668,63.7942,31.168,23.6254
28.9988,57.2699,0,24.3942,27.5747,10.3503,31.7512,33.4393,59.8128,71.6063,74.5317,18.9558,40.2931,43.9266,30.6445,59.7821,31.4187,24.8949
29.372,59.5232,0,25.3577,33.1924,12.2882,31.1164,31.646,59.1871,69.3367,76.8233,20.7569,41.1565,38.0655,32.5002,49.9781,31.6693,27.9361
27.6578,57.1803,0,29.6317,30.8255,11.8132,32.3914,30.4691,57.9372,68.4239,80.2091,21.9362,41.9436,41.6957,26.742,50.8632,31.92,28.5264
26.5563,61.2871,0,31.7652,26.3541,12.4314,32.7521,28.3587,59.1748,75.5925,82.1842,22.8942,38.4565,39.6577,28.2643,47.5852,31.448,28.1123
25.8324,58.8219,0,31.5892,25.7663,12.9771,37.5947,30.2182,56.0835,73.4428,79.6767,27.0807,38.1799,41.2225,26.1562,47.987,30.976,31.9775
23.6322,57.0286,0,32.5135,24.9113,9.8669,40.8297,36.0034,55.1564,74.9334,80.3812,27.2218,40.6653,38.5274,27.934,45.6343,30.504,32.5473
26.5131,58.3413,0,29.7417,21.5318,8.042,39.5823,34.1979,57.7061,79.28,76.2982,29.3053,40.5035,42.0749,26.9654,44.6551,30.2907,28.5709
26.3346,61.2381,0,25.2099,21.4113,10.3918,40.8432,35.6407,54.2982,80.4226,74.1355,28.764,40.7976,39.1202,25.8228,45.6545,30.0773,28.7477
27.1311,60.8389,0,24.0782,24.3568,10.9404,38.0839,37.4504,57.7017,78.783,71.6971,29.7886,42.2362,37.8224,25.3882,41.4309,29.864,26.628
28.8531,57.3373,0,25.862,23.6277,9.0995,37.6561,36.5854,56.2458,76.3885,71.4044,30.6442,40.7934,43.7933,24.713,41.7821,29.4747,25.6517
27.0834,58.5602,0,26.3206,18.235,6.9893,39.8495,36.5699,53.912,83.7238,73.5555,31.4699,39.297,39.2286,26.9227,38.0981,29.0853,26.7035
26.9307,59.4536,0,27.0827,17.4102,3.595,39.32,34.0551,55.8879,81.4227,78.1783,30.6731,40.4584,41.1405,26.6837,33.1951,28.696,27.1133
25.6466,58.0398,0,28.2642,18.2774,2.1711,35.4049,35.0584,55.6437,84.4045,75.9651,27.6162,39.9053,39.8777,24.5726,35.2419,27.576,26.064
25.7454,55.6601,0,27.639,16.9163,1.5504,34.8907,37.5975,51.1787,82.2637,75.4199,25.3935,39.6669,38.799,26.5408,33.8169,26.456,28.6278
27.273,55.2583,0,29.1258,14.1316,2.5565,14.7932,39.8954,49.3277,88.4892,72.3928,25.3562,42.2675,40.914,26.7431,33.7694,25.336,28.9662
25.2009,53.3256,0,24.252,16.2403,1.584,30.9866,41.5273,51.5988,85.4314,73.4044,26.9105,41.4333,37.9681,25.0208,33.3737,25.7493,27.4755
27.8617,52.8042,0,22.5521,18.832,1.1115,30.2154,42.9337,52.7392,89.2874,71.6066,26.2819,42.5574,38.0314,26.5379,30.285,26.1627,26.5691
24.3291,54.2718,0,23.5296,18.0355,1.5315,31.1959,44.4011,53.0278,88.5175,75.64,27.7371,41.4374,39.26,25.7884,32.3671,26.576,23.6103
25.4164,53.7437,0,21.5372,19.1481,1.4833,32.2476,39.7469,51.5946,82.1055,75.5513,28.3394,42.0206,39.5766,27.4344,28.9783,25.6,25.4284
21.8517,45.0083,0,23.1029,19.1583,2.2575,33.9101,41.6341,50.0198,83.0621,70.275,26.6027,42.5076,42.5765,29.5576,26.0295,24.624,26.4709
18.204,53.0387,0,22.3636,19.9005,2.3999,32.2162,35.0461,51.6495,83.354,68.6628,26.8853,39.9683,40.9376,31.2509,23.9443,23.648,23.8753
17.054,49.3014,0,24.3221,20.4888,0.2655,31.4757,34.0176,54.1307,79.6692,66.2263,27.3757,37.5543,43.217,28.7773,24.0187,22.4187,22.8813
15.524,52.1614,0,23.6857,20.9544,0,28.5835,30.0863,55.6104,74.8745,65.7938,27.8404,38.1559,41.2983,25.3136,25.6628,21.1893,22.3093
13.8862,52.3398,0,22.9364,21.7998,0,27.421,29.4217,53.1821,76.3668,62.7651,24.7163,34.7266,40.5693,27.5109,25.005,19.96,22.286
14.8593,53.0889,0,25.4858,19.6442,0,26.0391,26.5605,53.7219,72.0636,61.9184,27.0679,35.8103,37.199,28.8477,23.0933,19.9413,22.1995
14.2875,51.3011,0,24.767,20.4223,0.2202,25.4915,27.1644,54.863,72.0005,61.6287,22.7587,35.36,37.1238,26.6141,25.6182,19.9227,20.6454
12.5672,51.6321,0,23.2469,19.1826,0,25.0591,32.0222,56.2523,68.9597,58.4845,19.4869,37.8122,36.8607,26.6177,24.1414,19.904,20.6078
12.1439,52.863,0,24.6063,19.1417,0,24.3353,32.7754,58.896,63.0473,54.7549,22.2894,37.1989,34.5886,28.4257,23.2125,19.9067,21.4423
11.999,52.8525,0,25.1426,15.4983,0,21.9951,30.48,59.7709,63.675,54.3039,22.1168,34.4053,37.7072,29.4413,24.4442,19.9093,22.6775
12.1871,55.3357,0,25.2689,14.2509,0,21.2186,28.8822,63.2752,61.4744,52.6813,23.0343,32.9408,35.3322,27.5846,24.473,19.912,25.3583
15.0512,49.5182,0,21.67,16.038,0,22.3774,29.3924,62.9199,62.9992,52.1737,23.1314,33.3716,38.8501,26.3958,23.8761,20.8347,23.8109
16.4706,53.5425,0,20.1452,15.8775,0,22.2917,28.7057,61.7251,61.7779,54.5677,23.4535,37.2306,32.477,23.082,25.6813,21.7573,22.8257
19.241,49.5017,0,20.694,16.1011,0,22.7344,25.387,59.2246,63.6921,55.2316,23.8805,36.995,35.0484,21.5736,23.9911,22.68,24.8364
21.9479,52.5146,0,23.0967,16.8427,0,23.6506,24.5067,60.2503,63.5478,52.5875,23.8959,37.5209,33.5807,20.8799,22.2513,22.9787,26.2542
20.5427,54.488,0,24.7644,16.2282,0,24.1592,25.5014,59.6674,64.2153,53.1411,22.1759,38.284,35.3771,21.7344,23.0203,23.2773,25.2237
18.647,57.7174,0,24.5476,15.548,0,26.8636,26.5294,57.9749,63.1851,55.89,22.9596,37.316,34.8588,22.3032,25.2143,23.576,24.1636
21.4303,53.4804,0,23.9611,15.7344,0,25.8888,25.1117,60.3008,56.6978,55.5429,21.9921,33.6916,34.9162,21.3425,23.4894,24.3867,24.351
19.5092,56.0731,0,24.0818,14.0086,0,24.4827,25.28,61.7583,53.6256,51.1069,19.7144,30.3132,34.6366,21.7695,23.6679,25.1973,22.1158
19.5023,58.2998,0,22.7271,13.0733,0,22.4696,24.8153,62.6861,49.8236,42.5669,21.5756,29.3541,33.0092,22.8332,21.6615,26.008,21.9584
19.9023,58.7258,0,23.0816,11.0044,0,19.0281,22.0414,59.7117,46.3533,43.0557,20.893,27.8492,34.0175,22.715,21.5583,26.3227,22.1345
20.2253,56.5856,0,23.189,10.8171,0,18.7946,22.6479,57.898,44.932,37.2738,23.2425,29.4304,27.5499,22.9533,19.4993,26.6373,22.7491
19.2387,59.3173,0,25.3105,9.3278,0,18.9876,21.1883,58.4246,40.9912,32.9149,22.0062,28.7146,25.4266,22.4737,16.8321,26.952,22.3495
22.544,55.1116,0,23.4275,11.1425,0,19.1014,21.0582,55.7796,36.5836,31.6417,21.5848,29.0683,24.2334,21.436,17.7615,26.6,21.3941
24.7881,51.54,0,22.3945,12.3703,0,17.3349,20.4823,54.9791,34.1824,31.4436,17.4774,31.1999,24.3565,18.9557,18.8515,26.248,19.876
26.9205,48.1938,0,21.599,14.066,0,18.6062,19.9664,49.7179,37.2428,28.3947,15.6104,30.3004,18.7431,17.4034,19.8318,25.896,22.0006
27.4434,43.7497,0,24.0011,14.2826,0,16.8887,20.967,42.718,36.4117,26.0295,12.2689,28.8434,16.4795,19.6346,20.1588,24.5867,22.095
27.7929,44.0641,0,19.2891,12.9825,0,14.2292,22.1306,43.2974,32.4266,23.8926,11.9688,30.3996,15.912,18.3016,19.314,23.2773,19.3462
25.1814,44.3475,0,17.7076,14.4203,0,17.1547,22.2273,39.7738,30.8979,17.3626,11.3549,27.4232,14.7329,16.0197,21.3712,21.968,18.7473
27.833,47.7081,0,16.9194,13.6186,0,18.8117,21.016,35.3959,28.4995,14.6571,10.2216,22.8749,13.2898,17.7231,24.5122,21.2187,17.1763
28.223,45.3952,0,17.2912,12.7252,0,20.8571,22.7936,33.8735,26.83,11.9749,9.7889,20.1867,12.0234,18.2646,25.1914,20.4693,16.3734
32.2588,44.8745,0,12.7225,9.0178,0,23.2714,22.9079,35.618,27.4882,10.0046,9.2008,17.8981,11.084,20.8781,23.234,19.72,12.8684
33.1363,45.3156,0,14.4276,10.5698,0,21.0705,22.5705,32.2978,23.8524,8.939,7.1999,16.7172,7.513,19.7059,24.7091,19.144,12.7443
27.3926,42.8346,0,14.7909,11.6365,0,24.2495,20.2417,29.7729,20.5616,8.2443,6.3919,17.5862,7.9653,20.2331,22.8875,18.568,13.4222
27.2337,41.3974,0,15.3875,11.6454,0,20.7665,19.8132,30.7422,18.5583,6.2411,6.0988,17.1142,8.2221,19.3476,20.3889,17.992,12.6957
31.1235,39.3636,0,14.9688,11.3275,0,21.7043,20.4154,35.4447,17.0176,6.8236,6.1852,14.6313,8.5597,17.5588,16.1451,18.6027,12.5057
33.403,40.4658,0,16.2392,13.4779,0,17.0245,18.154,33.9409,16.5089,7.4115,6.8668,15.3555,6.8558,16.7821,16.6733,19.2133,12.7382
34.5237,41.685,0,13.7826,16.2024,0,19.5245,16.4497,32.6339,15.6962,8.8132,4.8374,12.7333,7.1575,19.5861,14.3615,19.824,12.0328
38.1664,41.8366,0,13.3224,16.8634,0,17.5238,15.8868,32.5877,14.0695,10.0061,3.5802,12.6411,5.7508,16.9883,13.9746,17.6347,12.5102
39.7851,40.8609,0,11.5191,19.5251,0,17.8442,15.433,29.2746,12.9918,9.2526,4.011,10.4905,6.1759,14.8865,16.2318,15.4453,13.1143
37.7172,38.546,0,13.153,22.0352,0,17.8398,12.4368,28.8341,11.6254,10.4826,4.4548,11.2252,6.6148,13.2985,16.4568,13.256,12.3642
36.2433,42.3825,0,10.513,22.6616,0,16.9695,14.3884,30.1468,8.1925,10.0554,3.1728,14.1969,9.8283,11.6931,17.6562,11.9387,11.7717
37.3577,39.5743,0,12.2138,25.952,0,17.5062,11.3748,31.6589,5.4016,14.0446,4.1931,15.0784,8.3812,9.5633,19.8236,10.6213,10.5361
45.453,40.13,0,11.3456,28.2493,0,13.8968,9.6169,31.1169,6.2508,14.5101,4.1573,11.1221,8.8193,9.4239,20.806,9.304,10.5492
38.1902,36.7975,0,13.774,28.4183,0,15.6583,9.5574,31.2648,6.648,13.3701,3.7164,10.7691,6.7878,16.5107,13.9362,9.4507,9.4749
33.6847,39.02,0,10.1065,29.3583,0,14.4937,7.8704,32.6831,6.5123,12.8141,3.0227,10.1089,6.8318,18.6292,9.1075,9.5973,10.0575
31.0289,39.7949,0,8.7863,26.1822,0,11.1172,7.1342,30.1749,7.7626,14.1791,1.4802,10.894,5.6001,23.1999,7.372,9.744,9.0212
32.0996,35.573,0,8.3566,25.6553,0.3369,10.4607,7.015,26.8051,5.4627,16.0079,1.3442,9.5958,6.211,28.4516,8.5087,10.4267,7.2895
27.8384,34.3338,0,7.9361,29.8422,0,9.7473,7.2214,28.6247,3.9958,15.57,0.1337,9.4949,6.1644,28.8673,7.6866,11.1093,7.1633
28.8463,30.4218,0,8.6117,28.6067,0,9.8459,7.5266,24.9397,2.5444,14.6138,0.1107,9.1603,6.1489,31.2695,9.3834,11.792,8.0363
26.2822,34.0046,0,9.3934,27.1849,0,10.0265,7.2231,25.6777,2.0255,13.7103,0.5695,8.5452,5.8925,28.0344,8.3845,9.3067,7.0229
27.5794,26.5473,0,8.483,30.478,0,9.8473,8.193,23.6938,2.3205,15.0334,0.6218,7.9222,6.2525,23.3347,9.8291,6.8213,7.7526
25.8997,29.7472,0,8.0001,29.7924,0,10.2692,8.6639,25.4775,2.4732,13.5971,0.9966,6.5733,5.6863,20.3214,7.5847,4.336,6.7172
24.3891,27.0287,0,9.7069,31.6859,0,8.8869,9.7172,23.6892,2.643,13.1543,1.1672,7.181,4.8574,18.1232,7.4589,4.368,5.9451
24.5363,27.0787,0,8.7075,35.301,0,7.8866,10.4177,22.7516,1.6488,13.2222,0.8753,6.4051,3.0569,15.9066,6.0251,4.4,5.649
20.6105,29.978,0,6.9998,38.77,0,7.4581,11.6399,21.4753,0.4941,12.2546,0.648,6.4781,2.5239,13.7734,5.8132,4.432,4.386
22.2652,30.0046,0,4.9967,35.1125,0,6.8277,12.8148,24.2427,0.4438,11.5668,0.6666,5.2632,2.4097,14.0498,5.6025,4.0933,3.8229
19.0609,32.0269,0,5.6772,36.7974,0,4.9789,11.9818,26.4554,0,11.2598,0.0991,3.33,1.6763,14.4366,4.9902,3.7547,4.1056
21.1158,31.5136,0,5.4085,32.5257,0,5.1134,10.5804,28.3968,0,8.9156,0,5.2007,1.0315,15.3762,4.6266,3.416,3.858
22.6976,32.9143,0,4.1348,29.7825,0,4.7517,11.6874,28.4263,0.2186,7.7326,0.2871,5.0034,1.0329,15.7232,5.0388,2.888,3.1707
20.3219,33.7007,0,4.1555,30.0447,0,4.7691,10.7728,29.1958,0.6818,6.6299,0.4749,6.5581,0.9713,14.6021,5.4851,2.36,3.1773
17.8952,31.1364,0,4.4724,32.9923,0,4.3017,11.228,29.4665,1.4198,6.5243,0,7.308,0.6404,14.7606,5.3673,1.832,2.9672
18.098,29.0248,0,3.9024,31.8604,0,3.7192,11.0464,29.0921,2.7041,8.7806,0.5512,6.0604,0.2641,13.1117,4.2353,2.0427,3.1635
19.7952,22.8727,0,3.8777,32.575,0,5.1874,9.9114,26.153,3.0501,7.6345,0.9605,8.154,0.0857,12.555,5.073,2.2533,2.8628
20.523,23.7887,0,5.8361,27.0247,0,4.0652,9.5244,21.4241,3.8826,7.7814,0.8428,8.5609,0.367,13.3395,3.8688,2.464,5.0524
23.2022,22.8977,0,6.2886,23.8676,0,1.9289,11.8143,18.77,4.2466,7.1275,1.0679,8.3738,0.6072,13.6841,4.2235,2.152,5.5177
22.9328,19.4892,0,6.1786,21.5397,0,6.0619,11.9766,18.1381,5.2082,7.3922,1.4239,8.0517,0.3926,13.222,3.6543,1.84,5.6912
23.3184,19.5503,0,6.6397,21.8552,0,4.0839,10.2983,18.7311,5.9712,8.308,1.5112,8.2675,0.0688,12.1712,3.367,1.528,4.9467
22.8629,17.1823,0,5.5309,23.9597,0,4.4201,14.3634,18.031,7.0558,6.6522,2.6938,8.0322,0.0397,10.4282,3.1015,1.568,5.0105
25.677,17.1868,0,5.233,21.0046,0,4.9224,14.245,16.4318,8.0266,7.526,4.474,7.1752,0.2428,8.1361,3.2804,1.608,6.078
27.9191,15.7267,0,4.7154,21.3947,0,5.5705,14.6942,14.1938,8.3689,7.0365,4.8537,8.2839,0.0701,7.8056,3.6702,1.648,5.612
21.9267,10.2676,0,4.9556,21.2175,0,6.9102,14.8703,14.4166,10.5678,8.0992,3.8701,7.9524,0.0993,8.2594,4.0346,1.824,5.3715
19.2574,9.853,0,4.7407,19.9734,0,6.864,14.846,10.6168,9.5124,7.3335,4.0133,6.4462,0,13.3774,4.0732,2,4.8152
18.2855,7.0152,0,4.4198,18.0964,0,7.9082,12.7868,7.9795,9.536,6.7681,3.7329,6.3938,0,14.9861,4.8415,2.176,5.8761
18.0257,6.9731,0,5.7234,17.7628,0,6.3394,11.9058,7.1671,7.703,6.1052,1.9551,6.9661,0,14.7696,6.6633,2.176,4.2624
14.8499,5.6019,0,4.9348,17.4498,0,7.9417,11.6347,5.9046,6.9717,6.3315,1.2812,6.9792,0,14.8543,6.9428,2.176,4.3399
12.8296,4.3859,0,4.0883,14.8101,0,6.8954,11.5517,5.6001,6.8231,7.4286,0.7237,8.8551,0.1016,14.7412,6.5436,2.176,4.3359
12.3409,4.0535,0,4.3543,15.1073,0,6.8292,11.0558,5.0012,5.7936,7.7182,0.9327,6.2135,0.1309,14.7268,5.8597,2.4107,3.505
11.6818,3.7649,0,4.8681,15.5241,0,6.6678,10.0427,4.9238,5.3288,5.4466,0.9841,6.0113,0.2462,11.8886,6.6137,2.6453,3.5386
9.6563,3.1523,0,3.9487,14.7952,0,8.1715,11.1813,5.1848,3.1509,5.2959,0.7188,6.5322,0,10.5196,6.0637,2.88,3.0687
9.963,3.1254,0,4.0098,13.4655,0,5.6335,13.8154,3.7567,3.9275,4.8747,0.1266,5.3887,0.0974,13.7872,4.8131,2.5307,3.8884
8.6194,2.8853,0,3.806,13.2485,0,5.9633,13.7246,4.9553,2.9834,5.811,0,4.7923,0.4182,14.7937,3.9648,2.1813,3.94
7.2548,3.5903,0,3.0687,14.9236,0,5.8622,11.8948,6.3836,2.3227,4.8984,0.7276,4.2744,1.2593,14.4384,4.5414,1.832,3.699
8.748,3.2456,0,3.7787,10.7461,0,5.1981,12.6088,6.4395,2.7287,3.0372,0.5054,3.6551,1.2655,15.101,3.8006,2.2853,2.6573
8.4555,3.0573,0,2.5025,7.9214,0,6.244,12.2592,5.1208,2.4261,3.5244,0.0218,3.5561,0.9896,14.6666,4.4334,2.7387,2.7136
7.0932,3.4045,0,2.9246,6.1199,0,5.0836,11.1371,5.6065,2.0998,3.3703,0.8097,3.587,0.7689,13.25,2.9933,3.192,4.0205
7.0738,3.0035,0,3.4936,5.9988,0,4.8761,12.8829,7.5175,1.7714,3.0536,0,4.1133,1.1745,8.8663,4.0845,3.0107,4.6624
5.9224,4.2017,0,3.2405,6.9524,0,5.676,13.839,7.3595,1.4187,2.7267,0.151,3.3765,0.9798,9.9512,4.0717,2.8293,3.0086
5.6997,3.523,0,2.278,8.3119,0,4.9393,13.9894,4.8803,2.1052,3.7508,0.0602,3.3083,1.5618,12.1918,3.0674,2.648,3.5117
4.8516,3.9852,0,1.8475,10.1754,0,4.6411,15.6328,6.5432,2.2984,3.9827,0.0349,4.186,0.9614,10.9979,3.7088,2.4373,1.8642
4.3037,4.1191,0,2.1181,12.7134,0,5.1308,17.1511,7.4718,2.3136,2.4723,0.8281,3.0475,1.4688,9.715,2.5522,2.2267,2.8381
3.2856,5.0919,0,2.4064,13.0993,0,6.3487,18.7587,7.2491,1.8896,2.2421,0,4.2113,1.4022,8.8829,3.5927,2.016,2.3154
4.1206,7.0068,0,2.3573,9.7785,0,5.0433,19.9663,6.914,0.875,1.8973,0.5483,3.2864,2.0383,9.7964,3.4809,2.2853,2.9837
3.5977,9.2158,0,2.1682,10.1228,0,4.749,16.0036,9.6221,1.5352,1.6109,0.1898,4.6976,1.2097,9.4349,2.6912,2.5547,2.5617
3.7373,9.782,0,2.1135,8.5027,0,5.802,16.6014,10.1428,0.4994,1.5709,0,2.4897,2.1834,9.471,3.324,2.824,2.507
2.4133,8.856,0,1.8137,7.613,0,3.729,18.0361,10.8818,0.2065,2.7858,0.9732,2.3508,1.674,9.0285,2.5728,2.4907,1.6545
2.8341,7.2953,0,2.148,7.5901,0,4.7312,17.4893,10.9292,0.3076,1.2139,0,2.2008,1.8101,7.6566,2.6443,2.1573,1.6004
3.5238,9.1109,0,0.3302,5.7512,0,4.1552,16.5357,10.9156,1.0455,0.2477,0.7391,2.0852,1.2648,6.6535,3.1031,1.824,0.8509
3.3241,9.3213,0,0.6573,5.1108,0,3.6491,18.2838,10.9953,0.1837,0.0522,0.1473,2.442,0.9025,6.6859,3.4822,2.0213,0.37
2.8267,11.5045,0,0.3979,5.1308,0,3.0316,17.1341,10.1096,0.4301,0,0,2.2669,0.6365,6.7322,3.8767,2.2187,0.825
3.6137,9.2042,0,1.377,3.8023,0,2.9755,18.4343,10.6262,1.1104,0,0,1.7261,0.4003,5.7444,4.1723,2.416,1.0107
5.8317,7.9294,0,1.5674,3.594,0,2.8695,15.1285,11.5541,0.9641,0.0766,0,3.0962,1.5864,5.0888,3.9579,2.1973,0.9933
6.7686,8.9968,0,1.5408,3.9252,0,1.807,15.5457,10.7021,0.9235,0,0,2.1911,0.9451,4.8867,5.4064,1.9787,0.6395
6.9891,8.9749,0,1.2743,4.128,0,2.7265,13.9489,8.983,1.3766,0,0,2.6682,0.5574,5.3645,5.8958,1.76,1.4319
6.2964,7.2472,0,0.7769,5.1283,0,2.245,16.5347,10.9851,1.2546,0,0.3793,1.8366,1.0638,5.1398,5.2929,2.1013,0.8147
7.4016,8.8284,0,1.0777,4.6628,0,1.6388,15.0463,9.5139,1.1302,0,0,2.6036,0.4928,6.0699,6.1523,2.4427,1.0537
5.5048,9.1158,0,1.1436,5.1098,0,2.9945,15.2228,7.8928,0.4481,0,0,2.5488,0.9132,5.9455,8.0993,2.784,1.4095
4.7621,8.6778,0,0.5229,4.7075,0,2.9879,14.6823,10.5812,1.7571,0.0426,0.0572,3.853,0.3252,5.6948,6.9936,2.6533,0.6654
4.7664,9.9498,0,1.09,5.3113,0,2.4183,13.0524,10.3657,1.3591,0,0,3.2089,0.5937,5.5532,7.689,2.5227,0.9148
5.2157,8.1533,0,1.4927,4.8166,0,3.0379,14.2087,11.6062,1.0586,0,0.0565,2.6043,0.4797,4.4986,7.5717,2.392,1.4339
5.4142,7.9434,0,1.5636,4.9296,0,2.221,13.4536,9.987,2.0156,0,0,3.5951,0.7031,5.202,7.9229,2.5173,1.5526
5.1553,8.0925,0,1.5141,4.3024,0,3.7579,12.8982,10.4771,2.1888,0,0,4.1472,0.4981,5.0154,7.1642,2.6427,1.5619
7.1183,8.742,0,0.4553,4.6267,0,3.4004,13.2967,8.9139,1.9377,0,0,3.4028,0.2897,5.1082,8.1747,2.768,1.576
9.3144,7.5408,0,1.4126,3.656,0,3.2464,13.7751,8.939,2.8419,0,0,3.311,0.317,4.1263,9.2071,3.0373,1.8146
9.1314,7.3451,0,2.2753,3.8609,0,5.3276,13.3241,10.0642,2.8076,0,0,3.1858,0.3031,4.1934,7.6484,3.3067,2.495
9.9014,9.3647,0,0.7282,4.4582,0,5.6799,13.275,8.5871,2.8875,0,0,2.9567,0.4548,4.3372,8.7401,3.576,3.0508
10.3561,7.7364,0,1.4131,4.1668,0,4.9099,13.2418,8.4625,2.8853,0,0,3.2911,0.5735,5.5707,7.8332,2.9947,2.9805
9.8261,7.0501,0,2.0827,3.6998,0,4.6695,14.6903,6.8784,2.5023,0,0.2919,2.6257,0.0031,6.1745,8.431,2.4133,3.4948
8.4792,5.7129,0,4.0335,3.803,0,4.7305,12.3597,6.1163,3.0002,0,0,4.1901,0,7.9664,7.3715,1.832,3.6562
8.4837,6.0907,0,3.449,2.3486,0,4.0305,13.8665,5.2475,3.7948,0,0.1211,4.3512,0.0712,8.0141,8.2524,2.3173,4.255
8.0966,6.0061,0,4.0522,1.9207,0,5.1311,12.8671,5.6225,4.1711,0,0,4.481,0.1793,7.9912,9.2588,2.8027,3.5553
8.8823,6.131,0,2.5637,1.4407,0,5.5288,13.6566,5.9829,4.6595,0,0.1591,3.8909,0.2907,8.2942,9.4212,3.288,3.3881
9.1031,6.6125,0,2.9706,1.1675,0,5.9104,12.5877,5.9281,5.0028,0,0,3.1555,0.4248,8.8648,8.7434,3.5893,4.7358
9.1993,5.6858,0,4.6818,0.8086,0,4.5445,11.8449,6.0518,4.8397,0,0,4.9061,0.1561,9.0577,10.0643,3.8907,4.2839
8.302,6.3928,0,3.9825,0.9615,0,5.0749,12.1778,5.4009,5.2474,0,0,3.9789,0.2807,9.4779,11.2863,4.192,4.4781
7.8256,7.0019,0,4.7294,0.727,0,5.8065,13.1454,6.0539,5.3771,0,0,4.8255,0,8.5763,10.6635,4.9867,6.0588
8.4595,6.8948,0,5.7988,0.5175,0,5.8093,12.8054,5.9927,6.1611,0,0,6.0313,0,9.3374,12.8914,5.7813,3.8404
