bus.119.gen,bus.4.gen,bus.6.gen,bus.8.gen,bus.10.gen,bus.12.gen,bus.15.gen,bus.18.gen,bus.19.gen,bus.24.gen,bus.25.gen,bus.26.gen,bus.120.gen,bus.31.gen,bus.32.gen,bus.34.gen,bus.36.gen,bus.40.gen,bus.42.gen,bus.46.gen,bus.49.gen,bus.121.gen,bus.55.gen,bus.56.gen,bus.122.gen,bus.61.gen,bus.62.gen,bus.65.gen,bus.66.gen,bus.69.gen,bus.70.gen,bus.72.gen,bus.73.gen,bus.74.gen,bus.76.gen,bus.77.gen,bus.80.gen,bus.85.gen,bus.87.gen,bus.89.gen,bus.90.gen,bus.91.gen,bus.92.gen,bus.99.gen,bus.100.gen,bus.103.gen,bus.104.gen,bus.105.gen,bus.123.gen,bus.110.gen,bus.111.gen,bus.124.gen,bus.113.gen,bus.116.gen
5.6654,8.1016,0,80,1.4851,3.5139,0,2.762,14.4334,10.8263,0.903,0.0785,0,3.1085,1.4821,121.955,0,184.07,0,5.1933,11.9704,96.7907,0,187.391,101.996,0,93.871,0,0,3.8937,140,99.0274,0,0,0,0,56,97.6485,56.9115,106.388,0,0,87.0498,2.232,223.564,95.0458,105.555,48.0116,112.874,0,0,0,125.462,1.0071
6.748,9.6612,0,80,1.5567,3.829,0,1.9012,15.8056,10.0764,0.955,0,0,2.2085,0.9678,122.712,0,187.571,0,4.3511,12.0755,96.7763,0,186.915,102.04,0,95.5798,0,0,4.994,140,100.276,0,0,0,0,56,98.2282,56.945,107.731,0,0,87.3044,2.0867,231.16,96.0348,106.144,48.2075,119.102,0,0,0,126.268,0.6144
6.7186,8.7052,0,80,1.2426,3.6857,0,2.6472,13.4892,8.5737,1.274,0,0,2.4509,0.534,122.149,0,179.303,0,5.0137,12.1294,96.5738,0,186.759,102.663,0,94.6406,0,0,5.792,140,99.1968,0,0,0,0,56,98.6254,56.643,108.086,0,0,87.9754,1.8423,230.215,95.8929,106.095,48.3264,117.415,0,0,0,125.131,1.3997
6.2975,7.0661,0,80,0.7587,4.835,0,2.2065,16.0471,10.0636,1.2308,0,0.3592,1.8011,1.0316,121.656,0,183.75,0,4.7595,12.123,93.1273,0,187.314,100.609,0,94.7188,0,0,5.0372,140,98.0698,0,0,0,0,56,96.9642,56.1637,108.968,0,0,86.8544,2.712,228.824,95.6409,105.332,47.3381,111.414,0,0,0,124.428,0.7587
7.0062,8.1909,0,80,0.9904,4.4552,0,1.5322,14.3048,8.4176,1.0326,0,0,2.5157,0.479,120.209,0,192.569,0,5.5339,11.9951,89.6975,0,188.473,100.079,0,94.3944,0,0,5.7066,140,100.326,0,0,0,0,56,96.308,55.677,112.223,0,0,85.854,2.178,232.293,93.8883,103.609,46.953,117.873,0,0,0,122.883,0.9904
5.3592,8.2812,0,80,1.0983,4.625,0,2.6904,13.6786,7.7492,0.4024,0,0,2.4892,0.8618,118.564,0,190.365,0,5.8058,12.0038,88.1803,0,188.308,100.108,0,94.0528,0,0,8.0741,140,102.681,0,0,0,0,56,96.4941,55.7578,117.001,0,0,86.2692,2.9044,237.95,94.3043,104.132,47.2986,123.177,0,0,0,122.953,1.2848
4.2324,7.8228,0,79.0786,0.4613,4.5298,0,2.8739,13.2281,9.7113,1.6313,0.0383,0.0501,3.4717,0.2915,118.798,0,186.186,0,5.1992,11.8244,83.7383,0,184.461,98.3348,0,92.4231,0,0,6.6783,140,101.686,0,0,0,0,56,94.9667,54.9505,119.533,0,0,84.8964,3.2901,236.363,92.4989,102.573,47.3108,123.532,0,0,0,121.556,0.6095
4.4454,9.0644,0,79.6213,1.0071,4.7967,0,2.3989,11.7725,9.2676,1.2858,0,0,2.9495,0.5448,118.721,0,195.603,0,5.157,12.0576,85.1143,0,183.873,98.7271,0,92.5393,0,0,6.8962,140,101.983,0,0,0,0,55.6142,94.7496,54.9255,118.605,0,0,84.7736,4.3217,235.419,93.1112,102.403,47.2939,124.589,0,0,0,121.375,0.85
4.73,7.3271,0,80,1.4458,4.5327,0,2.8199,13.6364,10.5691,0.9521,0,0.053,2.4234,0.4476,120.036,0,196.905,0,4.1146,12.1571,98.235,0,185.002,99.9923,0,93.5059,0,0,7.1318,140,103.178,0,0,0,0,56,96.546,55.3429,118.868,0,0,86.0517,2.4921,236.951,94.4951,103.406,48.1021,123.531,0,0,0,122.725,1.3584
4.7742,7.3006,0,80,1.3712,4.1833,0,1.9631,12.3555,9.6642,1.7776,0,0,3.2449,0.6056,120.027,0,193.891,0,5.0863,12.3018,106.368,0,186.822,100.668,0,94.0218,0,0,7.5617,140,103.468,0,0,0,0,56,96.9106,54.9275,114.822,0,0,85.8862,2.7679,230.999,94.0312,103.964,48.4938,120.631,0,0,0,122.865,1.4851
4.8743,7.8758,0,80,1.4811,4.147,0,3.7102,12.0552,10.3188,2.0357,0,0,3.9683,0.4643,120.225,0,197.667,0,5.3327,12.2736,104.592,0,187.511,102.512,0,94.5552,0,0,7.6383,140,103.952,0,0,0,0,56,96.8181,55.4141,111.31,0,0,86.5811,2.7738,234.11,94.3008,104.213,48.2314,119.389,0,0,0,123.152,1.6568
6.8432,7.9494,0,80,0.4221,4.2491,0,3.2989,12.7148,8.4667,1.8865,0,0,3.3019,0.2758,120.52,0,198.454,0,4.728,12.4606,100.535,0,186.66,103.141,0,93.6736,0,0,7.7669,140,103.756,0,0,0,0,56,97.302,55.3944,111.141,0,0,86.3718,2.8612,232.64,95.1534,104.742,48.9533,124.302,0,0,0,123.467,1.4968
8.3676,6.8501,0,80,1.224,3.3706,0,2.8229,12.5008,8.2223,2.4705,0,0,3.0555,0.2807,120.324,0,198.117,0,3.9742,12.5234,101.269,0,186.529,103.369,0,94.689,0,0,8.8642,140,103.851,0,0,0,0,56,97.2516,55.3858,111.936,0,0,86.2343,3.3087,234.233,94.7039,104.534,48.1517,124.001,0,0,0,123.929,1.6411
9.1479,7.2987,0,80,2.126,3.8172,0,5.1187,13.3302,8.503,2.8141,0,0,3.1674,0.2876,121.567,0,204.472,0,3.7711,12.5601,102.593,0,189.337,104.681,0,96.4517,0,0,6.697,140,105.391,0,0,0,0,56,98.5584,56.3876,113.16,0,0,87.8952,3.3735,236.421,95.9524,106.141,48.2645,123.577,0,0,0,125.231,2.1388
9.5503,8.9123,0,80,0.693,4.2599,0,5.1599,12.0257,8.1526,2.8229,0,0,2.763,0.4437,121.6,0,202.306,0,4.2972,12.7095,101.974,0,188.211,104.821,0,95.9281,0,0,7.9887,140,104.661,0,0,0,0,56,98.096,55.7926,113.321,0,0,87.1622,3.6866,236.374,95.9601,105.752,45.807,123.696,0,0,0,125.265,2.9525
9.0085,7.1053,0,80,1.2191,3.6474,0,4.5062,12.1867,8.0142,2.5402,0,0,2.8052,0.5104,121.462,0,204.709,0,5.2463,12.0616,101.595,0,189.327,104.595,0,95.6921,0,0,7.443,140,104.304,0,0,0,0,56,97.4753,56.1372,113.811,0,0,86.9621,2.4833,235.448,96.1526,105.666,47.8222,122.337,0,0,0,124.501,2.6884
8.8956,6.2936,0,80,1.8571,3.455,0,4.1725,13.5118,6.912,2.2232,0,0.2807,2.4803,0.0029,122.416,0,203.269,0,6.2121,12.3938,102.687,0,190.828,105.731,0,97.2596,0,0,8.9182,140,105.5,0,0,0,0,56,99.0111,56.7814,114.717,0,0,88.3452,1.8826,240.178,96.4747,106.471,47.9109,122.356,0,0,0,127.093,3.6778
8.1546,5.5898,0,80,3.7416,3.4128,0,4.4297,12.0267,6.0502,2.8631,0,0,3.9507,0,123.059,0,205.912,0,7.2712,12.0485,103.374,0,196.224,105.675,0,98.6938,0,0,7.23,140,106.204,0,0,0,0,56,100.471,57.3479,116.98,0,0,89.5008,1.858,242.537,98.5112,108.042,47.8002,125.701,0,0,0,128.234,3.4609
7.971,5.4671,0,80,3.135,2.1918,0,3.6837,12.1415,5.1521,3.3676,0,0.1129,3.772,0.0667,122.788,0,205.133,0,7.7335,11.6106,102.452,0,196.192,104.763,0,96.3634,0,0,7.4479,140,105.409,0,0,0,0,56,99.7588,57.0707,118.519,0,0,88.6865,2.4136,248.37,98.0589,107.162,47.1842,122.726,0,0,0,127.289,3.9124
7.9121,5.58,0,80,3.7416,1.8257,0,4.6446,12.3791,5.0176,3.8839,0,0,4.2648,0.1718,121.071,0,203.29,0,7.6196,11.605,101.051,0,193.922,104.071,0,95.7025,0,0,8.4206,140,103.863,0,0,0,0,56,98.0418,56.1565,117.767,0,0,87.195,2.9426,248.096,96.2475,105.423,46.3402,121.847,0,0,0,125.68,3.1704
7.918,5.5722,0,80,2.3292,1.3162,0,5.0117,12.8257,5.6458,4.2824,0,0.1482,3.6385,0.2591,121.992,0,204.039,0,7.9867,11.8808,101.679,0,194.117,104.934,0,97.2094,0,0,8.878,140,105.85,0,0,0,0,56,99.0963,56.8926,117.572,0,0,88.692,3.2116,249.763,96.8873,106.755,46.8588,122.793,0,0,0,126.607,3.2734
8.4618,6.0472,0,80,2.8082,1.0925,0,5.6958,12.4419,5.7675,4.6966,0,0,3.0781,0.4103,122.702,0,205.916,0,8.4333,11.4799,101.581,0,189.849,105.192,0,97.8786,0,0,8.7788,140,104.302,0,0,0,0,56,99.8628,56.2572,118.097,0,0,87.8599,3.6906,248.657,97.863,106.336,47.2043,123.839,0,0,0,126.87,4.518
8.9369,5.7508,0,80,4.5082,0.8412,0,4.7379,12.1082,5.3111,4.9401,0,0,4.8164,0.1629,124,0,206.119,0,7.8935,12.3899,103.632,0,194.861,106.899,0,100.41,0,0,8.9045,140,106.639,0,0,0,0,56,101.965,57.3175,119.649,0,0,90.3627,4.3374,252.665,99.3331,110.024,49.6664,123.143,0,0,0,129.447,3.7151
7.599,6.2013,0,80,3.5895,0.8608,0,4.8831,11.6115,5.2384,5.1167,0,0,3.5561,0.266,124,0,199.253,0.0001,8.7837,12.6248,105.342,0,196.252,107.462,0,101.496,0,0,10.3964,140,107.53,0,0,0,0,56,103.398,57.7237,121.641,0,0,92.4999,4.2697,255.597,101.012,115.09,52,127.21,0,0,0,129.956,4.0724
7.3988,6.5566,0,80,4.6505,0.7057,0,5.3984,12.2201,6.0521,5.4063,0,0,4.8831,0,124,0,204.196,0.0001,8.1428,12.8111,105.188,0,198.935,107.577,0,101.85,0,0,10.8106,140,107.796,0,0,0,0,56,103.789,58.1008,122.303,0,0,93.0535,4.1921,256.327,100.815,120.389,50.8928,132,0,0,0,130.756,6.059
8.876,6.7932,0,80,5.5957,0.5084,0,5.7636,12.5891,5.2335,5.9913,0,0,6.1621,0,124,0,205.764,0.0001,8.3862,12.6665,105.993,0,197.643,108.227,0,103.435,0,0,12.2279,140,108.372,0,0,0,0,56,103.989,58.6165,121.127,0,0,93.2095,5.526,256.487,101.854,124.01,52,132,0,0,0,130.322,3.3431
8.8318,6.6597,0,80,4.676,0.4996,0,5.4446,13.4539,4.9077,7.0503,0.0226,0.1345,5.315,0,124,0,201.928,0.0001,9.9223,12.6723,107.352,0,200.399,106.747,0,105.437,0,0,11.0844,140,109.24,0,0,0,0,56,105.539,58.2632,121.718,0,0,95.387,6.8138,260.369,103.079,124.078,52,132,0,0,0,132.006,4.8969
8.9349,6.11,0,80,4.361,0.4172,0,4.411,13.3066,5.262,5.5172,0,0,5.0716,0,124,0,203.538,0.0002,10.6987,13,107.048,0,202.658,106.821,0,103.263,0,0,11.1826,140,109.259,0,0,0,0,56,105.691,58.9203,121.353,0,0,94.8092,6.0541,259.525,104.042,130.83,52,132,0,0,0,132.297,4.4041
8.877,6.8737,0,80,4.5661,0.1521,0,5.9864,14.0104,6.2082,5.8941,0,0,5.3837,0,124,0,197.343,0.0002,10.3355,13.5156,107.505,0,204.297,107.635,0,105.383,0,0,11.8343,140,109.49,0,0,0,0,56,106.711,59.4252,121.771,0,0,95.4956,6.1277,260.084,104.269,131.566,52,132,0,0,0,132.037,3.9124
8.5943,8.3754,0,80,4.7428,0.0756,0,5.5545,11.9089,7.1838,5.7694,0,0,5.4063,0.1531,124,0,199.129,0.0002,8.4009,13.3803,106.534,0,203.332,105.86,0,104.693,0,0,11.5615,140,109.413,0,0,0,0,56,106.054,59.0291,121.949,0,0,95.3151,6.1257,258.792,103.23,131.498,52,132,0,0,0,132.163,5.2443
7.8817,9.1469,0,80,3.984,0.0795,0,5.1216,11.5575,8.8986,5.3552,0.0344,0,5.8126,0,124,0,203.504,0.0002,8.1212,12.9382,108.782,0,203.262,106.626,0,106.143,0,0,12.1111,140,109.53,0,0,0,0,56,107.575,58.2558,123.173,0,0,93.4374,6.219,260.411,105.147,128.127,52,129.668,0,0,0,133.808,4.3541
8.7572,9.566,0,80,3.6366,0.1335,0,5.5839,11.7921,9.4777,4.9675,0.2621,0,5.4495,0,124,0,204.935,0.0002,6.8374,12.9468,109.305,0,209.293,107.096,0,106.846,0,0,11.7254,140,110.288,0,0,0,0,56,109.172,59.2934,123.47,0,0,96.7781,6.2877,266.02,107.155,131.54,52,127.397,0,0,0,134.679,4.7555
9.3599,11.4594,0,80,4.4444,0.158,0,5.2875,11.1031,11.9551,4.8517,1.0041,0,5.8254,0,124,0,197.97,0.0002,5.8941,12.9332,109.681,0,210.716,106.988,0,107.458,0,0,12.4223,140,110.982,0,0,0,0,56,109.723,60.1664,124.345,0,0,97.7193,5.3503,263.421,107.227,130.31,52,132,0,0,0,134.337,4.6201
10.2609,14.2322,0,80,4.8635,0.0363,0,5.3287,9.884,12.5028,6.1454,1.6882,0,6.7068,0.052,124,0,197.928,0.0002,5.4593,13.4939,112.891,0,215.566,107.656,0,111.596,0,0,12.492,140,113.531,0,0,0,0,56,112.725,61.047,127.988,0,0,101.436,5.2178,266.84,110.236,132.062,52,129.393,0,0,0,136.097,5.0834
11.2562,16.4917,0,80,5.3199,0.0314,0,4.7879,9.7839,15.1382,9.1999,2.6227,0.7941,6.4447,0.4299,124,0,201.768,0.0002,3.7926,14.1577,113.863,0,224.969,108.509,0,114.3,0,0,11.2327,140,114.023,0,0,0,0,56,115.309,61.7068,127.507,0,0,104.056,4.7006,273.742,113.027,134.537,52,132,0,0,0,137.03,5.5084
11.5654,16.0736,0,80,5.316,0,0,6.1071,9.6583,15.1401,11.5006,4.303,1.0414,5.7724,0.4358,124,0,199.896,0.0002,3.9173,14.3519,113.918,0,223.01,108.142,0,114.101,0,0,11.8559,140,114.706,0,0,0,0,56,115.413,61.2301,127.051,0,0,103.492,4.5749,272.419,114.08,134.261,52,132,0,0,0,136.261,4.9872
11.7843,16.3621,0,80,5.5928,0,0,6.0286,9.5729,16.9452,12.4978,4.6083,1.7138,6.8609,0.3357,124.001,0,205.164,0.0003,3.9055,14.8589,115.026,0,225.085,109.669,0,115.856,0,0,12.8375,140,114.393,0,0,0,0,56,116.957,62.0475,127.261,0,0,104.525,4.3747,273.959,114.675,134.284,52,132,0,0,0,136.55,5.0225
9.9135,15.3629,0,80,5.1059,0,0,7.1799,8.9751,17.6391,13.6403,5.2826,3.3156,6.2386,0.6979,124.001,0,201.822,0.0003,4.6554,15.0668,116.181,0,225.013,110.622,0,117.675,0,0,13.5854,140,114.894,0,0,0,0,56,118.317,62.1874,127.462,0,0,105.712,5.0686,275.859,116.652,134.256,52,132,0,0,0,134.822,4.6672
8.8397,14.4197,0,80,5.8313,0,0,6.2681,8.6218,17.1591,13.8465,6.3849,4.6142,6.4654,0.8873,124.001,0,202.702,0.0003,5.0461,14.8245,114.082,0,230.299,110.014,0,115.152,0,0,15.8547,140,112.467,0,0,0,0,56,115.729,61.2699,126.176,0,0,104.053,5.3543,280,114.207,129.522,52,132,0,0,0,133.344,5.1295
8.7366,17.5252,0,80,11.6027,0,0,10.4484,15.6535,22.4496,13.4058,9.1155,4.4935,16.6075,3.1115,124,0,192.927,0.0002,12.8581,13.475,107.851,0,227.187,107.736,0,107.147,0,0,22.7274,140,109.466,0,0,0,0,56,109.56,61.2132,124.87,0,0,97.207,6.644,273.415,110.248,115.84,52,130.138,0,0,0,106.345,9.2558
8.3293,17.1699,0,80,12.8002,0,0,9.8654,15.5062,24.4755,14.8928,9.3795,4.626,15.6152,2.9947,124,0,190.186,0.0002,13.6767,13.5358,109.329,0,228.294,107.584,0,110.15,0,0,23.6716,140,109.558,0,0,0,0,56,110.537,60.3815,125.535,0,0,98.5718,6.9306,275.008,115.053,121.113,52,131.594,0,0,0,116.742,10.8479
8.3067,18.4587,0,80,12.3663,0,0,9.782,16.1796,26.5426,15.304,9.1145,4.3246,14.9909,3.4697,124,0,190.324,0.0002,13.8396,13.7665,108.42,0,229.457,107.833,0,111.294,0,0,25.828,140,109.274,0,0,0,0,56,110.225,59.9895,124.746,0,0,98.5964,7.2682,273.338,115.384,120.302,52,130.984,0,0,0,118.134,12.278
8.1153,19.8309,0,80,13.5775,0.1963,0,9.8732,19.3391,27.479,15.4444,9.5817,4.1499,15.7526,3.2047,124,0,190.909,0.0002,13.8681,13.7833,109.439,0,229.331,107.877,0,115.036,0,0,24.927,140,109.972,0,0,0,0,56,110.66,60.298,125.524,0,0,99.4526,8.4323,276.226,115.69,121.418,52,129.139,0,0,0,119.045,12.064
8.8034,20.1322,0,80,11.5301,2.0485,0,9.8919,21.1363,26.9352,15.5229,8.9732,4.3943,16.7253,3.4206,124,0,191.132,0.0002,15.1941,13.8621,108.255,0,227.377,107.463,0,115.191,0,0,25.2283,140,109.929,0,0,0,0,56,109.336,60.5606,125.2,0,0,98.5068,9.4963,273.649,114.146,120.354,52,131.884,0,0,0,118.05,12.4733
10.4209,20.8487,0,80,11.6331,2.8494,0,10.3728,22.0472,26.4385,15.0999,9.8251,4.6495,17.3957,3.8427,124,0,187.76,0.0002,16.5653,13.8244,108.314,0,230.319,106.751,0,114.431,0,0,28.8511,140,109.087,0,0,0,0,56,109.27,60.0286,125.23,0,0,99.8705,10.9441,273.375,113.273,120.191,52,129.099,0,0,0,117.813,11.2268
11.8167,23.6539,0,80,10.6104,2.9279,0,11.7067,20.9999,28.2671,13.713,9.6877,4.6397,17.434,3.3794,124,0,186.328,0.0002,17.539,13.655,107.146,0,228.541,106.089,0,114.123,0,0,31.8222,140,108.823,0,0,0,0,56,107.594,59.7866,124.452,0,0,97.3703,10.5475,270.274,112.826,124.833,52,130.41,0,0,0,116.805,10.2158
13.8435,22.4869,0,80,11.0943,4.7074,0,14.511,22.0079,29.2683,13.5255,9.8742,4.5838,15.9636,3.4776,124,0,189.989,0.0002,17.592,13.7231,108.055,0,228.873,106.664,0,113.559,0,0,32.3709,140,109.383,0,0,0,0,56,108.772,61.0909,125.271,0,0,97.1223,11.532,272.916,114.013,131.997,52,129.265,0,0,0,118.212,9.0389
15.4876,24.3057,0,80,10.9303,5.4082,0,17.2131,22.5958,29.7492,13.5049,10.4837,4.7771,16.1786,3.8152,124,0,184.004,0.0002,17.4732,13.805,106.269,0,231.625,105.194,0,110.506,0,0,33.0501,140,109.017,0,0,0,0,56,107.426,59.9928,123.707,0,0,97.0619,11.5968,272.188,111.831,137.887,52,129.315,0,0,0,116.47,10.6231
19.717,23.7913,0,80,12.1788,5.9795,0,17.5998,23.2368,30.3087,13.2723,10.9372,5.686,16.1933,4.2618,124,0,182.955,0.0002,18.1848,13.5639,104.237,0,231.657,104.614,0,109.688,0,0,31.1195,140,109.047,0,0,0,0,56,105.493,59.9299,123.796,0,0,97.5321,11.7872,271.303,110.263,138.108,52,129.858,0,0,0,115.355,12.5744
20.4227,24.766,0,80,12.7364,5.9903,2.022,16.2365,25.5669,31.3531,12.0002,11.7951,5.74,16.9098,4.3639,124,0,179.721,0.0001,18.0965,12.8325,103.672,0,228.606,103.668,0,106.756,0,0,33.3996,140,107.69,0,0,0,0,56,104.863,59.372,122.707,0,0,92.5054,12.2426,267.985,109.081,135.886,52,126.941,0,0,0,113.79,12.7805
21.9431,26.1166,0,80,12.1376,7.0592,2.183,16.105,25.9615,33.7382,12.4036,12.807,7.3468,16.8558,3.9693,124,0,174.482,0.0001,17.2278,12.6384,101.012,0,224.823,101.947,0,104.052,0,0,32.1874,140,105.437,0,0,0,0,56,101.755,59.1492,121.214,0,0,92.2592,12.649,264.714,103.746,134.251,52,126.107,0,0,0,111.519,12.2996
23.0375,27.1011,0,80,12.2623,7.4057,3.4158,14.5757,25.5885,35.6051,12.1278,16.2444,8.2998,17.3525,3.9939,124,0,174.672,0.0001,14.9674,12.6881,101.625,0,224.746,103.022,0,103.975,0,0,32.2119,140,101.243,0,0,0,0,56,102.39,60.27,120.768,0,0,91.2966,13.1368,256.555,95.9713,135.238,52,127.489,0,0,0,111.47,11.8677
25.3647,31.2971,0,80,11.2415,7.3998,2.9515,14.1822,26.6103,36.4767,11.6714,17.7785,10.8175,18.231,4.3717,124,0,173.415,0.0001,14.2145,13.2673,101.512,0,222.005,102.576,0,104.579,0,0,33.1169,140,95.8067,0,0,0,0,56,102.037,62.9886,117.265,0,0,92.6224,13.9162,252.467,96.7843,137.668,52,122.402,0,0,0,112.064,12.1445
25.3304,33.9924,0,80,11.6586,8.0574,4.1931,14.5335,25.6543,41.4678,11.3995,19.0083,12.2387,18.4067,4.6466,124,0,165.623,0,15.04,13.2843,103.782,0,223.026,103.933,0,105.488,0,0,31.943,140,92.1474,0,0,0,0,56,103.757,64,113.371,0,0,92.4615,14.8309,249.076,98.7152,138.8,52,115.387,0,0,0,114.14,10.7959
24.8799,34.4684,0,80,11.7234,8.0829,5.7469,13.5844,24.7464,43.5722,11.7215,20.9655,12.7737,20.8821,5.8558,124,0,166.124,0.0001,14.618,13.3759,102.689,0,219.73,104.321,0,109.712,0,0,34.599,140,97.8203,0,0,0,0,56,104.319,64,117.383,0,0,94.8991,14.6582,247.033,97.5423,138.566,52,121.872,0,0,0,114.226,10.6859
25.6779,33.5036,0,80,12.2368,9.1224,7.0906,12.4949,23.9837,44.3692,12.7766,23.5695,11.1787,22.1021,5.2748,124,0,166.049,0.0001,15.5043,13.1889,102.403,0,212.727,103.275,0,108.225,0,0,33.7539,140,103.816,0,0,0,0,56,102.999,64,116.593,0,0,93.4862,14.1625,245.128,96.3813,137.646,51.483,127.907,0,0,0,113.085,10.3287
27.4466,33.9001,0,80,13.9083,10.1039,5.2159,10.7164,24.0995,44.5321,12.5371,25.031,13.3351,20.3795,5.9186,124,0,161.44,0,16.4151,12.9818,101.57,0,200.078,102.57,0,107.304,0,0,32.7753,140,105.144,0,0,0,0,56,101.728,64,116.177,0,0,91.8899,13.0426,244.286,95.3753,137.315,51.5845,123.988,0,0,0,112.536,12.0277
27.9324,33.3839,0,80,13.55,9.7927,6.4408,10.8106,25.1086,45.9907,14.083,26.305,13.6953,23.4458,5.5241,124,0,166.295,0,16.37,12.672,99.8356,0,188.159,101.478,0,105.5,0,0,33.2042,140,103.788,0,0,0,0,56,99.4218,64,115.589,0,0,89.3626,13.5059,239.058,94.4126,135.879,50.6677,123.387,0,0,0,111.103,13.3645
28.8767,34.6353,0,80,12.278,8.8181,6.0826,10.3326,26.788,46.718,13.5628,27.6753,13.8632,21.5485,5.6595,124,0,168.841,0,15.6574,12.6776,99.6579,0,185.993,100.935,0,105.269,0,0,30.6385,140,104.819,0,0,0,0,56,98.8453,64,116.223,0,0,89.4243,12.9523,240.436,93.0704,135.795,51.392,124.381,0,0,0,109.697,12.6941
28.6745,34.5146,0,80,12.2829,8.8701,5.1256,10.7635,28.4566,47.5071,15.9734,28.9051,14.7799,22.2484,5.3405,123.193,0,164.562,0,13.8573,12.4378,97.7451,0,184.81,100.578,0,103.441,0,0,29.1397,140,106,0,0,0,0,56,98.7455,63.8961,115.136,0,0,87.8901,14.1046,237.475,92.5256,135.345,51.6805,123.167,0,0,0,109.005,11.3396
28.964,35.7425,0,80,12.6392,9.0399,6.0404,11.8039,26.0214,47.5582,19.7651,31.8752,14.6602,20.5582,4.9459,123.084,0,161.599,0,13.1309,12.4226,98.2869,0,184.873,100.297,0,101.436,0,0,29.0936,140,104.683,0,0,0,0,56,98.0749,62.2756,114.604,0,0,87.6912,16.318,237.029,92.5711,134.304,50.7732,121.967,0,0,0,109.044,11.6086
32.364,41.6866,0,80,14.5139,8.6434,5.2149,12.3035,26.2599,46.0849,22.0864,31.625,16.69,18.5873,4.3619,124,0,155.333,0,10.7753,12.6997,98.7816,0,189.798,100.847,0,103.424,0,0,28.4733,140,105.834,0,0,0,0,56,98.0757,63.0822,114.501,0,0,89.5458,14.0899,228.229,93.7118,135.816,50.8432,119.862,0,0,0,109.732,12.2112
32.5662,44.2867,0,80,15.41,8.3519,4.038,13.9721,27.2964,45.6314,25.6445,33.2504,16.478,18.2388,4.518,123.059,0,150.388,0,8.1291,12.8879,97.9387,0,188.679,100.339,0,102.665,0,0,30.1536,140,105.085,0,0,0,0,56,92.6864,61.8533,113.644,0,0,89.5512,14.8614,222.614,92.4914,134.73,51.2256,118.292,0,0,0,108.641,12.2485
31.7084,43.9962,0,80,15.4513,8.0957,2.3783,15.0439,27.9393,48.2737,27.6713,34.0022,13.4028,17.8796,4.3207,124,0,157.269,0,7.8002,12.6014,98.7882,0,189.382,101.157,0,101.543,0,0,30.6925,140,106.455,0,0,0,0,56,92.5432,60.6585,110.259,0,0,89.5581,12.6421,216.952,93.8208,135.628,51.2572,118.686,0,0,0,109.384,12.3251
31.411,44.2533,0,80,16.2934,7.8061,2.5981,16.1953,29.5264,47.6897,27.2836,38.8677,12.6411,17.8442,5.5663,124,0,147.057,0,7.7718,12.5912,98.7889,0,189.361,101.454,0,100.364,0,0,29.2025,140,106.193,0,0,0,0,56,93.3101,58.8289,106.721,0,0,89.7922,10.3355,206.477,93.8271,136.897,51.819,120.516,0,0,0,110.824,12.8944
28.2907,47.1665,0,80,17.8786,7.7531,2.446,17.1209,31.0596,50.0787,27.8372,41.1144,13.3793,17.7078,5.8558,124,0,135.867,0,7.332,12.7354,101.669,0,191.473,101.844,0,101.709,0,0,31.2765,140,106.853,0,0,0,0,56,100.982,57.5921,104.579,0,0,90.716,11.5467,199.703,96.9565,138.531,52,119.248,0,0,0,112.787,13.076
27.3906,46.5923,0,80,18.334,7.1838,1.2809,18.8464,32.7262,54.1845,29.5647,41.3038,11.8147,18.1044,4.8488,124,0,128.612,0,7.9445,12.7724,101.532,0,188.989,104.193,0,96.7992,0,0,33.2248,140,106.643,0,0,0,0,56,104.843,59.0165,97.9666,0,0,92.2641,12.2053,192.146,97.1407,138.684,52,117.302,0,0,0,113.098,14.4079
25.6435,48.9254,0,80,17.8884,6.9964,0.4299,20.0664,31.5592,57.7131,27.5565,45.6942,12.1955,19.3921,4.5033,124,0,125.31,0,8.9683,13.1334,102.496,0,181.021,103.781,0,97.5379,0,0,29.7708,140,108.185,0,0,0,0,56,104.912,59.374,93.6068,0,0,93.463,13.0809,183.855,98.5775,139.957,52,116.527,0,0,0,113.838,14.5119
23.3899,51.4234,0,80,17.5115,7.3065,0,21.8921,32.1461,52.9713,26.9695,48.2089,11.0658,19.7062,5.2227,124,0,134.35,0,9.2824,13.0929,101.434,0,175.029,103.165,0,94.4522,0,0,28.5567,140,107.622,0,0,0,0,56,105.449,59.1204,93.7017,0,0,93.1847,12.2809,196.904,97.1535,139.136,52,114.975,0,0,0,113.028,14.5149
23.4979,50.5106,0,80,16.6144,8.4431,0,21.2237,31.2844,53.5602,27.9167,54.9118,10.0185,19.08,5.4828,124,0,135.567,0,8.1546,12.6559,100.488,0,176.498,101.664,0,97.9028,0,0,28.8001,140,106.999,0,0,0,0,56,102.953,58.7461,92.1033,0,0,91.6027,11.6233,199.42,94.6067,137.304,52,112.001,0,0,0,110.748,15.3649
